"identifier","context","text"
"associatedOccurrences:dcterms_description","Description for Associated Occurrences http://rs.tdwg.org/dwc/terms/associatedOccurrences","Este término puede utilizarse para proporcionar una lista de asociaciones con otros dwc:Occurrences. Cabe señalar que la clase dwc:ResourceRelationship es una alternativa para representar asociaciones, y permite incluir más detalle. La práctica recomendada es separar los valores en la lista con espacio barra vertical espacio (` | `)."
"associatedOrganisms:label","Label for Associated Organisms http://rs.tdwg.org/dwc/terms/associatedOrganisms","Organismos Asociados"
"associatedOrganisms:rdfs_comment","Comment for Associated Organisms http://rs.tdwg.org/dwc/terms/associatedOrganisms","Una lista (concatenada y separada) de los identificadores de otros dwc:Organisms y las asociaciones de cada uno de ellos con el dwc:Organism."
"associatedOrganisms:dcterms_description","Description for Associated Organisms http://rs.tdwg.org/dwc/terms/associatedOrganisms","Este término puede utilizarse para proporcionar una lista de asociaciones con otros dwc:Organisms. Cabe señalar que la clase de dwc:ResourceRelationship es una alternativa para representar asociaciones y permite incluir más detalle. La práctica recomendada es separar los valores en la lista con espacio barra vertical espacio (` | `)."
"associatedReferences:label","Label for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","Referencias asociadas"
"associatedReferences:rdfs_comment","Comment for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","Una lista (concatenada y separada) de los identificadores (publicación, referencia bibliográfica, identificador único global, URI) de la literatura asociada con el dwc:Occurrence."
"associatedReferences:dcterms_description","Description for Associated References http://rs.tdwg.org/dwc/terms/associatedReferences","La práctica recomendada es separar los valores en una lista con espacio-barra vertical-espacio (` | `). Cabe señalar que la clase dwc:ResourceRelationship es una alternativa para representar asociaciones, y permite incluir más detalle. También cabe señalar que el objetivo del término dcterms:references, cuando se aplica a un dwc:Occurrence, es dirigir a la representación definitiva de la fuente de ese dwc:Occurrence, si hay alguna disponible. También cabe señalar que el objetivo de dcterms:bibliographicCitation, cuando se aplica a un dwc:Occurrence, es proporcionar la forma preferida de citar el dwc:Occurrence en sí."
"associatedSequences:label","Label for Associated Sequences http://rs.tdwg.org/dwc/terms/associatedSequences","Secuencias asociadas"
"associatedSequences:rdfs_comment","Comment for Associated Sequences http://rs.tdwg.org/dwc/terms/associatedSequences","Una lista (concatenada y separada) de dcterms:BibliographicResources para dwc:NucleotideSequences asociados a una dwc:MaterialEntity."
"associatedTaxa:label","Label for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Taxones asociados"
"associatedTaxa:rdfs_comment","Comment for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Una lista (concatenada y separada) de los identificadores o nombres de registros dwc:Taxon y las asociaciones de cada uno de ellos con este dwc:Occurrence."
"associatedTaxa:dcterms_description","Description for Associated Taxa http://rs.tdwg.org/dwc/terms/associatedTaxa","Este término puede utilizarse para proporcionar una lista de asociaciones con registros dwc:Taxon adicionales al definido en el dwc:Occurrence. Cabe señalar que la clase dwc:ResourceRelationship es una alternativa para representar asociaciones, y permite incluir más detalle. Este término no es adecuado para establecer relaciones entre registros dwc:Taxon, sino para establecer relaciones entre dwc:Occurrences puntuales de un dwc:Organism con otros registros dwc:Taxon. La práctica recomendada es separar los valores en una lista con espacio-barra vertical-espacio (` | `)."
"basisOfRecord:label","Label for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Base del registro"
"basisOfRecord:rdfs_comment","Comment for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Denota el origen o evidencia específica de la que se deriva el registro."
"basisOfRecord:dcterms_description","Description for Basis Of Record http://rs.tdwg.org/dwc/terms/basisOfRecord","Para este elemento se debe emplear el vocabulario controlado en inglés."
"bed:label","Label for Bed http://rs.tdwg.org/dwc/terms/bed","Capa"
"bed:rdfs_comment","Comment for Bed http://rs.tdwg.org/dwc/terms/bed","El nombre completo de la capa litoestratigráfica de la cual se colectó el dwc:MaterialEntity."
"behavior:label","Label for Behavior http://rs.tdwg.org/dwc/terms/behavior","Comportamiento"
"behavior:rdfs_comment","Comment for Behavior http://rs.tdwg.org/dwc/terms/behavior","Un comportamiento exhibido por un dwc:Organism."
"behavior:dcterms_description","Description for Behavior http://rs.tdwg.org/dwc/terms/behavior","Este término tiene un equivalente en el dwciri: namespace que solo permite usar un IRI como valor, mientras que este término permite cualquier valor de cadena de texto libre."
"caste:label","Label for Caste http://rs.tdwg.org/dwc/terms/caste","Casta"
"caste:rdfs_comment","Comment for Caste http://rs.tdwg.org/dwc/terms/caste","Una casta social de un dwc:Organism."
"caste:dcterms_description","Description for Caste http://rs.tdwg.org/dwc/terms/caste","La mejor práctica recomendada consiste en utilizar un vocabulario controlado que se ajuste de la mejor manera a dwc:Taxon. Este término tiene un equivalente en el espacio de nombres dwciri: que solo admite una IRI como valor, mientras que este término permite cualquier valor de tipo cadena de texto (*string literal*)."
"catalogNumber:label","Label for Catalog Number http://rs.tdwg.org/dwc/terms/catalogNumber","Número de catálogo"
"catalogNumber:rdfs_comment","Comment for Catalog Number http://rs.tdwg.org/dwc/terms/catalogNumber","Un identificador (preferiblemente único) para un recurso dentro de una colección."
"class:label","Label for Class http://rs.tdwg.org/dwc/terms/class","Clase"
"class:rdfs_comment","Comment for Class http://rs.tdwg.org/dwc/terms/class","El nombre científico completo de la clase en el que se clasifica el dwc:Taxon."
"collectionCode:label","Label for Collection Code http://rs.tdwg.org/dwc/terms/collectionCode","Código de Colección"
"collectionCode:rdfs_comment","Comment for Collection Code http://rs.tdwg.org/dwc/terms/collectionCode","Un nombre, acrónimo, código o sigla que identifica una colección."
"collectionID:label","Label for Collection ID http://rs.tdwg.org/dwc/terms/collectionID","ID de Colección"
"collectionID:rdfs_comment","Comment for Collection ID http://rs.tdwg.org/dwc/terms/collectionID","Un identificador para una colección."
"collectionID:dcterms_description","Description for Collection ID http://rs.tdwg.org/dwc/terms/collectionID","Para los especímenes físicos, la mejor práctica recomendada es utilizar un identificador único y resoluble a nivel global de un registro de colecciones, como el Registro Global de Colecciones Científicas (https://scientific-collections.gbif.org/)."
"continent:label","Label for Continent http://rs.tdwg.org/dwc/terms/continent","Continente"
"continent:rdfs_comment","Comment for Continent http://rs.tdwg.org/dwc/terms/continent","El nombre del continente en el que se encuentra la dcterms:Location."
"continent:dcterms_description","Description for Continent http://rs.tdwg.org/dwc/terms/continent","La práctica recomendada es utilizar un vocabulario controlado, como el Tesauro Getty de Nombres Geográficos. La práctica recomendada es dejar este elemento en blanco si la dcterms:Location abarca múltiples entidades en este nivel administrativo, o si la dcterms:Location tiene varias entidades posibles en este nivel. La multiplicidad e incertidumbre de la entidad geográfica puede documentarse en el término dwc:higherGeography o en el término dwc:locality, o en ambos."
"coordinatePrecision:label","Label for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","Precisión de las coordenadas"
"coordinatePrecision:rdfs_comment","Comment for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","Una representación decimal de la precisión de las coordenadas provistas en dwc:decimalLatitude y dwc:decimalLongitude."
"coordinatePrecision:examples","Examples for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","`0.00001` (límite normal del GPS para grados decimales); `0.000278` (precisión hasta el segundo más cercano); `0.01667` (precisión hasta el minuto más cercano); `1.0` (precisión hasta el grado más cercano)"
"coordinateUncertaintyInMeters:label","Label for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","Incertidumbre de las coordenadas en metros"
"coordinateUncertaintyInMeters:rdfs_comment","Comment for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","Una distancia horizontal (en metros) desde unas coordenadas dadas de dwc:decimalLatitude y dwc:decimalLongitude, que describe el círculo más pequeño que contiene la totalidad de la dcterms:Location. El valor cero no es válido para este término."
"coordinateUncertaintyInMeters:dcterms_description","Description for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","Deje el valor vacío si se desconoce la incertidumbre, si no se puede estimar o si no es aplicable (porque no hay coordenadas). El cero no es un valor válido para este término."
"coordinateUncertaintyInMeters:examples","Examples for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","`30` (límite inferior razonable para lecturas de GPS tomadas bajo buenas condiciones en 2000-05-01 y fechas posteriores, si la precisión real no fue registrada en el momento); `100` (límite inferior razonable para lecturas de GPS tomadas bajo buenas condiciones antes de 2000-05-01, si la precisión real no fue registrada en el momento); `71` (incertidumbre para una coordenada UTM con una precisión de 100 metros y un sistema de referencia espacial conocido)"
"country:label","Label for Country http://rs.tdwg.org/dwc/terms/country","País"
"country:rdfs_comment","Comment for Country http://rs.tdwg.org/dwc/terms/country","El nombre del país o unidad administrativa mayor en el que se encuentra la dcterms:Location."
"country:dcterms_description","Description for Country http://rs.tdwg.org/dwc/terms/country","La práctica recomendada es utilizar un vocabulario controlado, como el Tesauro Getty de Nombres Geográficos. La práctica recomendada es dejar este elemento en blanco si la dcterms:Location abarca múltiples entidades en este nivel administrativo, o si la dcterms:Location tiene varias entidades posibles en este nivel. La mulitplicidad e incertidumbre de la entidad geográfica puede documentarse en el término dwc:higherGeography o en el término dwc:locality, o en ambos."
"countryCode:label","Label for Country Code http://rs.tdwg.org/dwc/terms/countryCode","Código del país"
"countryCode:rdfs_comment","Comment for Country Code http://rs.tdwg.org/dwc/terms/countryCode","El código estándar para el país en el que se encuentra la dcterms:Location."
"countryCode:dcterms_description","Description for Country Code http://rs.tdwg.org/dwc/terms/countryCode","La mejor práctica recomendada consiste en utilizar un código de país ISO 3166-1-alpha-2, o bien 'ZZ' (para una ubicación desconocida o que no pueda asignarse a un único código de país) o 'XZ' (para alta mar, más allá de las jurisdicciones nacionales). La multiplicidad e incertidumbre de la entidad geográfica pueden registrarse en el término dwc:higherGeography, en el término dwc:locality o en ambos."
"county:label","Label for Second Order Division http://rs.tdwg.org/dwc/terms/county","División administrativa de segundo orden"
"county:rdfs_comment","Comment for Second Order Division http://rs.tdwg.org/dwc/terms/county","El nombre completo y sin abreviar de la siguiente región administrativa de menor jerarquía que dwc:stateProvince (municipio, cantón, distrito, etc.) en el que se encuentra la dcterms:Location."
"county:dcterms_description","Description for Second Order Division http://rs.tdwg.org/dwc/terms/county","La práctica recomendada es utilizar un vocabulario controlado, como el Tesauro Getty de Nombres Geográficos. La práctica recomendada es dejar este elemento en blanco si la dcterms:Location abarca múltiples entidades en este nivel administrativo, o si la dcterms:Location tiene varias entidades posibles en este nivel. La mulitplicidad e incertidumbre de la entidad geográfica puede documentarse en el término dwc:higherGeography o en el término dwc:locality, o en ambos."
"cultivarEpithet:label","Label for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet","Epíteto cultivar"
"cultivarEpithet:rdfs_comment","Comment for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet","La parte del nombre de un cultivar, grupo de cultivares, o grex que sigue al dwc:scientificName."
"cultivarEpithet:dcterms_description","Description for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet","De acuerdo con las normas del Código de Plantas Cultivadas, el nombre de un cultivar consta de un nombre botánico seguido de un epíteto de cultivar. El valor asignado a dwc:cultivarEpithet no debe incluir comillas. Se debe utilizar el término dwc:taxonRank para indicar de qué tipo de nombre de planta cultivada se trata (p. ej., cultivar, grupo de cultivares, grex). Este epíteto, incluyendo cualquier apóstrofe que lo encierre o sufijo, también debe indicarse en dwc:scientificName."
"cultivarEpithet:examples","Examples for Cultivar Epithet http://rs.tdwg.org/dwc/terms/cultivarEpithet","`King Edward` (para scientificName `Solanum tuberosum 'King Edward'` y taxonRank `cultivar`); `Mishmiense` (para scientificName `Rhododendron boothii Mishmiense Group` y taxonRank `grupo de cultivares`); `Atlantis` (para scientificName `Paphiopedilum Atlantis grex` y taxonRank `grex`)"
"dataGeneralizations:label","Label for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations","Generalizaciones de los datos"
"dataGeneralizations:rdfs_comment","Comment for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations","Medidas adoptadas para que los datos compartidos sean menos específicos o completos. Sugiere que los datos con mayor detalle existen y pueden estar disponibles bajo petición."
"dataGeneralizations:dcterms_description","Description for Data Generalizations http://rs.tdwg.org/dwc/terms/dataGeneralizations","Este término tiene un equivalente en el dwciri: namespace que solo permite usar un IRI como valor, mientras que este término permite cualquier valor de cadena de texto libre."
"datasetID:label","Label for Dataset ID http://rs.tdwg.org/dwc/terms/datasetID","ID del conjunto de datos"
"datasetID:rdfs_comment","Comment for Dataset ID http://rs.tdwg.org/dwc/terms/datasetID","Un identificador para conjunto o sub conjunto de datos. Puede ser un identificador único global como un DOI o un identificador específico de una colección o institución."
"datasetName:label","Label for Dataset Name http://rs.tdwg.org/dwc/terms/datasetName","Nombre del conjunto de datos"
"datasetName:rdfs_comment","Comment for Dataset Name http://rs.tdwg.org/dwc/terms/datasetName","El nombre de un conjunto de datos de origen."
"dateIdentified:label","Label for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified","Fecha de la identificación"
"dateIdentified:rdfs_comment","Comment for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified","La fecha en la que se determinó que el sujeto representaba al dwc:Taxon."
"dateIdentified:dcterms_description","Description for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified","La práctica recomendada es utilizar una fecha de acuerdo con ISO 8601-1:2019."
"dateIdentified:examples","Examples for Date Identified http://rs.tdwg.org/dwc/terms/dateIdentified","`1963-03-08T14:07-06:00` (8 de marzo de 1963 a partir de las 2:07 p. m. y antes de las 2:08 p. m. en la zona horaria seis horas anterior a UTC); `2009-02-20T08:40Z` (20 de febrero de 2009 a partir de las 8:40 a. m. y antes de las 8:41 UTC); `2018-08-29T15:19` (29 de agosto de 2018 a partir de las 3:19 p. m. y antes de las 3:20 p. m. hora local); `1809-02-12` (dentro del día 12 de febrero de 1809); `1906-06` (en el mes de junio de 1906); `1971` (en el año 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (en algún momento dentro del intervalo que comienza el 1 de marzo de 2007 a la 1 p. m. UTC y antes del 11 de mayo de 2008 a las 3:30 p. m. UTC); `1900/1909` (en algún momento dentro del intervalo entre principios del año 1900 y antes del año 1909); `2007-11-13/15` (en algún momento en el intervalo entre principios del 13 de noviembre de 2007 y antes del 15 de noviembre de 2007)"
"day:label","Label for Day http://rs.tdwg.org/dwc/terms/day","Día"
"day:rdfs_comment","Comment for Day http://rs.tdwg.org/dwc/terms/day","El día en números enteros durante el cual se produjo el evento de observación o colecta de un organismo o muestra."
"decimalLatitude:label","Label for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude","Latitud decimal"
"decimalLatitude:rdfs_comment","Comment for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude","Una latitud geográfica (en grados decimales, utilizando el sistema de referencia espacial indicado en dwc:geodeticDatum) de un dcterms:Location."
"decimalLatitude:dcterms_description","Description for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude","Los valores positivos se sitúan al norte del Ecuador y los negativos, al sur. Los valores válidos se encuentran entre -90 y 90, inclusive."
"decimalLongitude:label","Label for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude","Longitud decimal"
"decimalLongitude:rdfs_comment","Comment for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude","Una longitud geográfica (en grados decimales, utilizando el sistema de referencia espacial indicado en dwc:geodeticDatum) de un dcterms:Location."
"decimalLongitude:dcterms_description","Description for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude","Los valores positivos se sitúan al este del Meridiano de Greenwich, y los negativos, al oeste. Los valores válidos se encuentran entre -180 y 180, inclusive."
"degreeOfEstablishment:label","Label for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment","Grado de establecimiento"
"degreeOfEstablishment:rdfs_comment","Comment for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment","El grado en el que un dwc:Organism sobrevive, se reproduce y expande su rango de distribución en un lugar y tiempo determinado."
"degreeOfEstablishment:dcterms_description","Description for Degree of Establishment http://rs.tdwg.org/dwc/terms/degreeOfEstablishment","La práctica recomendada es utilizar cadenas de texto provenientes del vocabulario controlado designado para documentar este término, disponibles en: http://rs.tdwg.org/dwc/doc/doe/. Para más detalles, diríjase a https://doi.org/10.3897/biss.3.38084. Este término tiene un equivalente en el dwciri: namespace que solo permite usar un IRI como valor, mientras que este término permite cualquier valor de cadena de texto libre."
"disposition:label","Label for Disposition http://rs.tdwg.org/dwc/terms/disposition","Disposición"
"disposition:rdfs_comment","Comment for Disposition http://rs.tdwg.org/dwc/terms/disposition","El estado actual de una dwc:MaterialEntity con respecto a dónde se puede encontrar."
"disposition:dcterms_description","Description for Disposition http://rs.tdwg.org/dwc/terms/disposition","La práctica recomendada es usar un vocabulario controlado. Este término tiene un equivalente en el dwciri: namespace que solo permite un IRI como valor, mientras que este término permite cualquier cadena de texto."
"dynamicProperties:label","Label for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties","Propiedades Dinámicas"
"dynamicProperties:rdfs_comment","Comment for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties","Una lista de medidas, hechos, características o aserciones adicionales sobre el registro. Destinado a ofrecer un mecanismo para contenido estructurado."
"dynamicProperties:dcterms_description","Description for Dynamic Properties http://rs.tdwg.org/dwc/terms/dynamicProperties","La mejor práctica recomendada es utilizar un esquema de codificación clave:valor para un formato de intercambio de datos como JSON."
"earliestAgeOrLowestStage:label","Label for Earliest Age Or Lowest Stage http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage","Edad temprana o piso inferior"
"earliestAgeOrLowestStage:rdfs_comment","Comment for Earliest Age Or Lowest Stage http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage","El nombre completo de la edad geocronológica más temprana posible o piso cronoestratigráfico más bajo, atribuible al horizonte estratigráfico donde se recolectó el dwc:MaterialEntity."
"earliestEonOrLowestEonothem:label","Label for Earliest Eon Or Lowest Eonothem http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem","Eón temprano o eonotema inferior"
"earliestEonOrLowestEonothem:rdfs_comment","Comment for Earliest Eon Or Lowest Eonothem http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem","El nombre completo del eón geocronológico más antiguo posible o del eonotema cronoestratigráfico más inferior, o bien el nombre informal atribuible al horizonte estratigráfico del cual se recolectó el dwc:MaterialEntity."
"earliestEpochOrLowestSeries:label","Label for Earliest Epoch Or Lowest Series http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries","Época temprana o serie inferior"
"earliestEpochOrLowestSeries:rdfs_comment","Comment for Earliest Epoch Or Lowest Series http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries","El nombre completo de la época geocronológica más temprana o la serie cronoestratigráfica más baja posible, atribuible al horizonte estratigráfico donde se recolectó el dwc:MaterialEntity."
"earliestEraOrLowestErathem:label","Label for Earliest Era Or Lowest Erathem http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem","Era temprana o eratema inferior"
"earliestEraOrLowestErathem:rdfs_comment","Comment for Earliest Era Or Lowest Erathem http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem","El nombre completo de la era geocronológica más temprana o el eratema cronoestratigráfico más bajo, atribuible al horizonte estratigráfico donde se recolectó el dwc:MaterialEntity."
"earliestPeriodOrLowestSystem:label","Label for Earliest Period Or Lowest System http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem","Periodo temprano o sistema inferior"
"earliestPeriodOrLowestSystem:rdfs_comment","Comment for Earliest Period Or Lowest System http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem","El nombre completo del periodo geocronológico más temprano posible o el sistema cronoestratigráfico más bajo, atribuible al horizonte estratigráfico donde se recolectó el dwc:MaterialEntity."
"endDayOfYear:label","Label for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear","Día final del año"
"endDayOfYear:rdfs_comment","Comment for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear","El último día del año (expresado como número entero) en el que tuvo lugar un dwc:Event."
"endDayOfYear:dcterms_description","Description for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear","El valor es 1 para el 1 de enero y 365 para el 31 de diciembre, excepto en un año bisiesto, en cuyo caso es 366."
"endDayOfYear:examples","Examples for End Day Of Year http://rs.tdwg.org/dwc/terms/endDayOfYear","`1` (1 de enero); `32` (1 de febrero); `366` (31 de diciembre); `365` (30 de diciembre en año bisiesto, 31 de diciembre en año no bisiesto)"
"establishmentMeans:label","Label for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans","Medios de establecimiento"
"establishmentMeans:rdfs_comment","Comment for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans","Declaración sobre si un dwc:Organism ha sido introducido en un lugar y tiempo determinado a través de actividad humana directa o indirecta."
"establishmentMeans:dcterms_description","Description for Establishment Means http://rs.tdwg.org/dwc/terms/establishmentMeans","La práctica recomendada es utilizar cadenas de texto provenientes del vocabulario controlado designado para documentar este término, disponibles en: http://rs.tdwg.org/dwc/doc/em/. Para más detalles, diríjase a https://doi.org/10.3897/biss.3.38084. Este término tiene un equivalente en el dwciri: namespace que solo permite usar un IRI como valor, mientras que este término permite cualquier valor de cadena de texto libre."
"Event:label","Label for Event http://rs.tdwg.org/dwc/terms/Event","Evento"
"Event:rdfs_comment","Comment for Event http://rs.tdwg.org/dwc/terms/Event","Una acción, un proceso o un conjunto de circunstancias que tienen lugar en una dcterms:Location durante un período de tiempo."
"eventDate:label","Label for Event Date http://rs.tdwg.org/dwc/terms/eventDate","Fecha del Evento"
"eventDate:rdfs_comment","Comment for Event Date http://rs.tdwg.org/dwc/terms/eventDate","Una fecha y hora, o un intervalo de tiempo, durante el cual ocurrió un dwc:Event."
"eventDate:dcterms_description","Description for Event Date http://rs.tdwg.org/dwc/terms/eventDate","La mejor práctica recomendada es utilizar una fecha que cumpla con la norma ISO 8601-1:2019. No es adecuada para indicar un momento en un contexto geológico."
"eventDate:examples","Examples for Event Date http://rs.tdwg.org/dwc/terms/eventDate","`1963-03-08T14:07-06:00` (8 de marzo de 1963 a partir de las 2:07 p. m. y antes de las 2:08 p. m. en la zona horaria seis horas anterior a UTC); `2009-02-20T08:40Z` (20 de febrero de 2009 a partir de las 8:40 a. m. y antes de las 8:41 UTC); `2018-08-29T15:19` (29 de agosto de 2018 a partir de las 3:19 p. m. y antes de las 3:20 p. m. hora local); `1809-02-12` (dentro del día 12 de febrero de 1809); `1906-06` (en el mes de junio de 1906); `1971` (en el año 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (en algún momento dentro del intervalo que comienza el 1 de marzo de 2007 a la 1 p. m. UTC y antes del 11 de mayo de 2008 a las 3:30 p. m. UTC); `1900/1909` (en algún momento dentro del intervalo entre principios del año 1900 y antes del año 1909); `2007-11-13/15` (en algún momento en el intervalo entre principios del 13 de noviembre de 2007 y antes del 15 de noviembre de 2007)"
"eventID:label","Label for Event ID http://rs.tdwg.org/dwc/terms/eventID","ID del evento"
"eventID:rdfs_comment","Comment for Event ID http://rs.tdwg.org/dwc/terms/eventID","Un identificador único para la información asociada al Evento de muestreo (dwc:Event), que ocurre en un lugar y tiempo determinado."
"eventRemarks:label","Label for Event Remarks http://rs.tdwg.org/dwc/terms/eventRemarks","Comentarios del evento"
"eventRemarks:rdfs_comment","Comment for Event Remarks http://rs.tdwg.org/dwc/terms/eventRemarks","Comentarios o anotaciones sobre el evento (dwc:Event)."
"eventTime:label","Label for Event Time http://rs.tdwg.org/dwc/terms/eventTime","Hora del evento"
"eventTime:rdfs_comment","Comment for Event Time http://rs.tdwg.org/dwc/terms/eventTime","La hora o el intervalo de horas en la cual se produjo el evento (dwc:Event)."
"eventTime:dcterms_description","Description for Event Time http://rs.tdwg.org/dwc/terms/eventTime","La práctica recomendada es utilizar una fecha en el esquema de codificación ISO 8601."
"eventTime:examples","Examples for Event Time http://rs.tdwg.org/dwc/terms/eventTime","`14:07-06:00` (a las 14:07 o después y antes de las 14:08 en la zona horaria seis horas anterior a UTC); `08:40:21Z` (a las 08:40:21 o después y antes de las 08:41:22 UTC); `13:00:00Z/15:30:00Z` (a las 13:00 o después y antes de las 15:30 UTC)"
"eventType:label","Label for Event Type http://rs.tdwg.org/dwc/terms/eventType","Tipo de evento"
"eventType:rdfs_comment","Comment for Event Type http://rs.tdwg.org/dwc/terms/eventType","Una categoría específica que se ajusta mejor a la naturaleza de un dwc:Event."
