"identifier","context","text"
"scientificName:dcterms_description","Description for Scientific Taxon Name http://rs.tdwg.org/dwc/terms/scientificName","Vědecký taxonomický název může být případně vyššího řádu, např. název rodu nebo čeledi, pokud se jedná o nejpřesnější dostupnou identifikaci. Pokud je předmětem mediálního prvku více taxonů, lze uvést více názvů. Pokud je to možné, přidejte tuto informaci sem, i když název nebo popisek zdroje již obsahuje vědecké taxonomické názvy. Pokud je seznam vědeckých názvů taxonů neprakticky velký (např. mediální sbírky nebo identifikační nástroje), měl by být počet taxonů uveden v počtu taxonů (viz níže). Pokud je to možné, vyhněte se zde opakování taxonomického pokrytí. Nepoužívejte zkrácené názvy rodů („P. vulgaris“). Doporučuje se uvést odkaz na autora vědeckých názvů, aby se předešlo nejednoznačnostem v případě homonym (stejný název vytvořený různými autory pro různé taxony). Kvalifikace identifikátorů by měly být uvedeny v termínu Identification Qualifier (Identifikační kvalifikátor) spíše než zde (tj. „Abies cf. alba“ je zastaralé a mělo by být nahrazeno Scientific Taxon Name = „Abies alba“ a Identification Qualifier = „cf. species“)."
"scientificName:examples","Examples for Scientific Taxon Name http://rs.tdwg.org/dwc/terms/scientificName","`Coleoptera` (order). `Vespertilionidae` (family). `Manis` (genus). `Ctenomys sociabilis` (genus + specificEpithet). `Ambystoma tigrinum diaboli` (genus + specificEpithet + infraspecificEpithet). `Roptrocerus typographi (Györfi, 1952)` (genus + specificEpithet + scientificNameAuthorship), `Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell` (genus + specificEpithet + taxonRank + infraspecificEpithet + scientificNameAuthorship)."
"scientificNameID:label","Label for Scientific Name ID http://rs.tdwg.org/dwc/terms/scientificNameID","ID vědeckého názvu"
"scientificNameID:rdfs_comment","Comment for Scientific Name ID http://rs.tdwg.org/dwc/terms/scientificNameID","Identifikátor pro nomenklaturní (nikoli taxonomické) údaje vědeckého názvu."
"scientificNameID:dcterms_description","Description for Scientific Name ID http://rs.tdwg.org/dwc/terms/scientificNameID","Viz dwc:scientificName."
"sex:label","Label for Subject Sex http://rs.tdwg.org/dwc/terms/sex","Pohlaví subjektu"
"sex:rdfs_comment","Comment for Subject Sex http://rs.tdwg.org/dwc/terms/sex","Pohlaví biologického jedince (jedinců) zastoupeného ve výskytu."
"sex:dcterms_description","Description for Subject Sex http://rs.tdwg.org/dwc/terms/sex","Doporučeným osvědčeným postupem je používat řízený slovník."
"vernacularName:label","Label for Common Name http://rs.tdwg.org/dwc/terms/vernacularName","Obecný název"
"vernacularName:rdfs_comment","Comment for Common Name http://rs.tdwg.org/dwc/terms/vernacularName","Obecný nebo místní název."
"vernacularName:dcterms_description","Description for Common Name http://rs.tdwg.org/dwc/terms/vernacularName","Jazyková zkratka ISO za názvem by měla být formátována podle následujícího příkladu: 'abete bianco (it); Tanne (de); White Fir (en)'. Pokud je známo, že názvy jsou specifické pro samce nebo samice, lze to uvést takto: 'ewe (en-female); ram (en-male);'."
"continent:label","Label for Continent http://rs.tdwg.org/dwc/terms/continent","Kontinent"
"continent:rdfs_comment","Comment for Continent http://rs.tdwg.org/dwc/terms/continent","Název kontinentu, na kterém se daná lokalita nachází."
"continent:dcterms_description","Description for Continent http://rs.tdwg.org/dwc/terms/continent","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"coordinatePrecision:label","Label for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","Přesnost souřadnic"
"coordinatePrecision:rdfs_comment","Comment for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","Desetinné vyjádření přesnosti souřadnic uvedených v decimalLatitude a decimalLongitude."
"coordinatePrecision:examples","Examples for Coordinate Precision http://rs.tdwg.org/dwc/terms/coordinatePrecision","`0,00001` (normální limit GPS pro desetinné stupně). `0,000278` (nejbližší sekunda). `0,01667` (nejbližší minuta). `1,0` (nejbližší stupeň)."
"coordinateUncertaintyInMeters:label","Label for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","Neurčitost souřadnic v metrech"
"coordinateUncertaintyInMeters:rdfs_comment","Comment for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","Horizontální vzdálenost (v metrech) od zadané decimalLatitude a decimalLongitude popisující nejmenší kružnici obsahující celou polohu. Pokud není nejistota známa, nelze ji odhadnout nebo se nevztahuje (protože neexistují žádné souřadnice), ponechte hodnotu prázdnou. Nula není pro tento termín platnou hodnotou."
"coordinateUncertaintyInMeters:examples","Examples for Coordinate Uncertainty In Meters http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters","`30` (rozumná dolní hranice hodnoty GPS za dobrých podmínek, pokud nebyla v daném okamžiku zaznamenána skutečná přesnost). `71` (nejistota pro souřadnice UTM s přesností 100 metrů a známým prostorovým referenčním systémem)."
"country:label","Label for Country http://rs.tdwg.org/dwc/terms/country","Země"
"country:rdfs_comment","Comment for Country http://rs.tdwg.org/dwc/terms/country","Název země nebo hlavní správní jednotky, ve které se dané místo nachází."
"country:dcterms_description","Description for Country http://rs.tdwg.org/dwc/terms/country","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"countryCode:label","Label for Country Code http://rs.tdwg.org/dwc/terms/countryCode","Kód země"
"countryCode:rdfs_comment","Comment for Country Code http://rs.tdwg.org/dwc/terms/countryCode",""
"countryCode:dcterms_description","Description for Country Code http://rs.tdwg.org/dwc/terms/countryCode",""
"county:label","Label for County http://rs.tdwg.org/dwc/terms/county",""
"county:rdfs_comment","Comment for County http://rs.tdwg.org/dwc/terms/county",""
"county:dcterms_description","Description for County http://rs.tdwg.org/dwc/terms/county","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"decimalLatitude:label","Label for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude","Desetinná zeměpisná šířka"
"decimalLatitude:rdfs_comment","Comment for Decimal Latitude http://rs.tdwg.org/dwc/terms/decimalLatitude",""
"decimalLongitude:label","Label for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude","Desetinná zeměpisná délka"
"decimalLongitude:rdfs_comment","Comment for Decimal Longitude http://rs.tdwg.org/dwc/terms/decimalLongitude",""
"footprintSpatialFit:label","Label for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Stopa prostorového rozložení"
"footprintSpatialFit:rdfs_comment","Comment for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit",""
"footprintSpatialFit:dcterms_description","Description for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Podrobné vysvětlení s grafickými příklady lze nalézt v publikaci Georeferencing Best Practices, Chapman a Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853)."
"footprintSRS:label","Label for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","Stopa SRS"
"footprintSRS:rdfs_comment","Comment for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintSRS:examples","Examples for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS",""
"footprintWKT:label","Label for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Stopa WKT"
"footprintWKT:rdfs_comment","Comment for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT",""
"footprintWKT:examples","Examples for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","`POLYGON ((10 20, 11 20, 11 21, 10 21, 10 20))` (ohraničující pole o jednom stupni s protilehlými rohy na zeměpisné délce=10, šířce=20 a zeměpisné délce=11, šířce=21)"
"geodeticDatum:label","Label for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","Geodetické datum"
"geodeticDatum:rdfs_comment","Comment for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum",""
"geodeticDatum:dcterms_description","Description for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum",""
"georeferencedBy:label","Label for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Georeferencováno od"
"georeferencedBy:rdfs_comment","Comment for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy",""
"georeferencedBy:dcterms_description","Description for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `)."
"georeferenceProtocol:label","Label for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Protokol georeference"
"georeferenceProtocol:rdfs_comment","Comment for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Popis nebo odkaz na metody použité k určení prostorové stopy, souřadnic a neurčitostí."
"georeferenceRemarks:label","Label for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks","Poznámky ke georeferenci"
"georeferenceRemarks:rdfs_comment","Comment for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks",""
"georeferenceSources:label","Label for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Zdroje georeferencí"
"georeferenceSources:rdfs_comment","Comment for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources",""
"georeferenceSources:dcterms_description","Description for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `)."
"georeferenceVerificationStatus:label","Label for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Stav ověření georeference"
"georeferenceVerificationStatus:rdfs_comment","Comment for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"georeferenceVerificationStatus:dcterms_description","Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Doporučeným osvědčeným postupem je používat řízený slovník."
"higherGeography:label","Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Vyšší geografie"
"higherGeography:rdfs_comment","Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:dcterms_description","Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `) a termíny řadit od nejméně specifických po nejvíce specifické."
"higherGeography:examples","Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeographyID:label","Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","ID vyšší geografie"
"higherGeographyID:rdfs_comment","Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","Doporučeným osvědčeným postupem je použití trvalého identifikátoru z řízeného slovníku, jako je například Getty Thesaurus of Geographic Names."
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","`http://vocab.getty.edu/tgn/1002002` (Antarktida a ostrovy v jižním Atlantiku, Národní území Ohňová země, Argentina)."
"island:label","Label for Island http://rs.tdwg.org/dwc/terms/island","Ostrov"
"island:rdfs_comment","Comment for Island http://rs.tdwg.org/dwc/terms/island",""
"island:dcterms_description","Description for Island http://rs.tdwg.org/dwc/terms/island","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"islandGroup:label","Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Skupina ostrovů"
"islandGroup:rdfs_comment","Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup",""
"islandGroup:dcterms_description","Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"locality:label","Label for Locality http://rs.tdwg.org/dwc/terms/locality","Lokalita"
"locality:rdfs_comment","Comment for Locality http://rs.tdwg.org/dwc/terms/locality",""
"locationAccordingTo:label","Label for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo","Poloha podle"
"locationAccordingTo:rdfs_comment","Comment for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo",""
"locationID:label","Label for Location ID http://rs.tdwg.org/dwc/terms/locationID","ID lokality"
"locationID:rdfs_comment","Comment for Location ID http://rs.tdwg.org/dwc/terms/locationID",""
"locationRemarks:label","Label for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks","Poznámky k poloze"
"locationRemarks:rdfs_comment","Comment for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks",""
"maximumDepthInMeters:label","Label for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters","Maximální hloubka v metrech"
"maximumDepthInMeters:rdfs_comment","Comment for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters","Větší hloubka rozsahu hloubky pod místním povrchem v metrech."
"maximumDistanceAboveSurfaceInMeters:label","Label for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters","Maximální vzdálenost nad povrchem v metrech"
"maximumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters","Větší vzdálenost v rozsahu vzdálenosti od referenční plochy ve svislém směru v metrech. Kladné hodnoty použijte pro místa nad povrchem, záporné hodnoty pro místa pod povrchem. Pokud jsou uvedeny míry hloubky, je referenčním povrchem místo dané hloubkou, jinak je referenčním povrchem místo dané nadmořskou výškou."
"maximumDistanceAboveSurfaceInMeters:examples","Examples for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters",""
"maximumElevationInMeters:label","Label for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters","Maximální nadmořská výška v metrech"
"maximumElevationInMeters:rdfs_comment","Comment for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters","Horní hranice rozsahu výšky (obvykle nad mořem) v metrech."
"minimumDepthInMeters:label","Label for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters","Minimální hloubka v metrech"
"minimumDepthInMeters:rdfs_comment","Comment for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters","Menší hloubka rozsahu hloubky pod místním povrchem v metrech."
"minimumDistanceAboveSurfaceInMeters:label","Label for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters","Minimální vzdálenost nad povrchem v metrech"
"minimumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters","Menší vzdálenost v rozsahu vzdálenosti od referenční plochy ve svislém směru v metrech. Kladné hodnoty použijte pro místa nad povrchem, záporné hodnoty pro místa pod povrchem. Pokud jsou uvedeny míry hloubky, je referenčním povrchem místo dané hloubkou, jinak je referenčním povrchem místo dané nadmořskou výškou."
"minimumDistanceAboveSurfaceInMeters:examples","Examples for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters",""
"minimumElevationInMeters:label","Label for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters","Minimální nadmořská výška v metrech"
"minimumElevationInMeters:rdfs_comment","Comment for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters","Spodní hranice rozsahu nadmořské výšky (obvykle nad mořem) v metrech."
"municipality:label","Label for Municipality http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:rdfs_comment","Comment for Municipality http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:dcterms_description","Description for Municipality http://rs.tdwg.org/dwc/terms/municipality","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"pointRadiusSpatialFit:label","Label for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit","Prostorové přizpůsobení bodu poloměru"
"pointRadiusSpatialFit:rdfs_comment","Comment for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit",""
"pointRadiusSpatialFit:dcterms_description","Description for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit","Podrobné vysvětlení s grafickými příklady lze nalézt v publikaci Georeferencing Best Practices, Chapman a Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853)."
"stateProvince:label","Label for State Province http://rs.tdwg.org/dwc/terms/stateProvince",""
"stateProvince:rdfs_comment","Comment for State Province http://rs.tdwg.org/dwc/terms/stateProvince",""
"stateProvince:dcterms_description","Description for State Province http://rs.tdwg.org/dwc/terms/stateProvince","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"verbatimCoordinates:label","Label for Verbatim Coordinates http://rs.tdwg.org/dwc/terms/verbatimCoordinates","Přesné souřadnice"
"verbatimCoordinates:rdfs_comment","Comment for Verbatim Coordinates http://rs.tdwg.org/dwc/terms/verbatimCoordinates",""
"verbatimCoordinateSystem:label","Label for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem","Přesný souřadnicový systém"
"verbatimCoordinateSystem:rdfs_comment","Comment for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem",""
"verbatimCoordinateSystem:dcterms_description","Description for Verbatim Coordinate System http://rs.tdwg.org/dwc/terms/verbatimCoordinateSystem","Doporučeným osvědčeným postupem je používat řízený slovník."
"verbatimDepth:label","Label for Verbatim Depth http://rs.tdwg.org/dwc/terms/verbatimDepth","Přesná hloubka"
"verbatimDepth:rdfs_comment","Comment for Verbatim Depth http://rs.tdwg.org/dwc/terms/verbatimDepth","Původní popis hloubky pod místním povrchem."
"verbatimElevation:label","Label for Verbatim Elevation http://rs.tdwg.org/dwc/terms/verbatimElevation","Přesná výška"
"verbatimElevation:rdfs_comment","Comment for Verbatim Elevation http://rs.tdwg.org/dwc/terms/verbatimElevation","Původní popis nadmořské výšky (obvykle nad mořem) lokality."
"verbatimLatitude:label","Label for Verbatim Latitude http://rs.tdwg.org/dwc/terms/verbatimLatitude","Přesná zeměpisná šířka"
"verbatimLatitude:rdfs_comment","Comment for Verbatim Latitude http://rs.tdwg.org/dwc/terms/verbatimLatitude",""
"verbatimLocality:label","Label for Verbatim Locality http://rs.tdwg.org/dwc/terms/verbatimLocality","Přesná lokalita"
"verbatimLocality:rdfs_comment","Comment for Verbatim Locality http://rs.tdwg.org/dwc/terms/verbatimLocality","Původní textový popis místa."
"verbatimLongitude:label","Label for Verbatim Longitude http://rs.tdwg.org/dwc/terms/verbatimLongitude","Přesná zeměpisná délka"
"verbatimLongitude:rdfs_comment","Comment for Verbatim Longitude http://rs.tdwg.org/dwc/terms/verbatimLongitude",""
"verbatimSRS:label","Label for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS","Přesný SRS"
"verbatimSRS:rdfs_comment","Comment for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS",""
"verbatimSRS:dcterms_description","Description for Verbatim SRS http://rs.tdwg.org/dwc/terms/verbatimSRS",""
"waterBody:label","Label for Water Body http://rs.tdwg.org/dwc/terms/waterBody","Vodní plocha"
"waterBody:rdfs_comment","Comment for Water Body http://rs.tdwg.org/dwc/terms/waterBody",""
"waterBody:dcterms_description","Description for Water Body http://rs.tdwg.org/dwc/terms/waterBody","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
